JobTitle,BasePay,OvertimePay,OtherPay,Benefits,TotalPay,TotalPayBenefits,Status_Binary
Licensed Vocational Nurse,45924.58,1677.3,250.0,19410.96,47851.88,67262.84,1
Registered Nurse,47928.35,0.0,3186.18,16085.62,51114.53,67200.15,1
Special Nurse,64495.57,1812.39,142.14,664.51,66450.1,67114.61,1
Registered Nurse,49558.39,1582.28,776.38,15081.12,51917.05,66998.17,1
Special Nurse,58063.57,6901.79,1947.74,0.0,66913.1,66913.1,1
Special Nurse,52720.62,3440.62,1679.82,8906.35,57841.06,66747.41,1
Special Nurse,65619.31,0.0,457.17,660.77,66076.48,66737.25,1
Special Nurse,63923.0,0.0,2113.07,660.35,66036.07,66696.42,1
Special Nurse,55884.01,975.15,944.75,8797.33,57803.91,66601.24,1
Licensed Vocational Nurse,41044.68,3930.28,2726.93,18890.27,47701.89,66592.16,1
Special Nurse,56340.53,6103.38,3381.32,658.26,65825.23,66483.49,1
Special Nurse,54373.26,0.0,4260.22,7797.65,58633.48,66431.13,1
Special Nurse,62226.14,0.0,3460.29,656.86,65686.43,66343.29,1
Nursing Supervisor,22152.0,0.0,37436.88,6672.86,59588.88,66261.74,1
Special Nurse,65446.25,0.0,0.0,654.47,65446.25,66100.72,1
Special Nurse,52980.48,0.0,3707.24,9394.13,56687.72,66081.85,1
Registered Nurse,48919.6,0.0,753.46,16336.87,49673.06,66009.93,1
Public Health Nurse,47455.43,0.0,1944.25,16570.74,49399.68,65970.42,1
Special Nurse,46475.13,0.0,7069.94,12145.09,53545.07,65690.16,1
Special Nurse,53151.86,3075.45,8780.33,650.09,65007.64,65657.73,1
Special Nurse,48800.33,0.0,8135.99,8563.14,56936.32,65499.46,1
Special Nurse,55260.35,543.01,9005.95,648.09,64809.31,65457.4,1
Special Nurse,46935.61,426.45,482.45,17501.9,47844.51,65346.41,1
Registered Nurse,43989.8,1832.04,7423.44,11999.97,53245.28,65245.25,1
Special Nurse,54456.67,1647.43,8374.15,644.78,64478.25,65123.03,1
Special Nurse,55184.73,0.0,9889.3,0.0,65074.03,65074.03,1
Special Nurse,54064.8,0.0,2305.5,8593.15,56370.3,64963.45,1
Nurses Staffing Assistant,29218.5,19390.39,2415.83,13842.43,51024.72,64867.15,1
Special Nurse,52449.82,930.42,10584.98,639.64,63965.22,64604.86,1
Special Nurse,54872.03,1557.68,7527.71,639.58,63957.42,64597.0,1
Special Nurse,54764.35,0.0,1574.0,8068.56,56338.35,64406.91,1
Special Nurse,64022.62,0.0,378.86,0.0,64401.48,64401.48,1
Special Nurse,43534.91,1218.94,10460.79,9150.97,55214.64,64365.61,1
Nursing Assistant,44186.32,764.7,657.84,18677.48,45608.86,64286.34,1
Special Nurse,53696.4,0.0,9926.45,636.24,63622.85,64259.09,1
Special Nurse,61544.17,0.0,2681.83,0.0,64226.0,64226.0,1
Special Nurse,53069.4,0.0,2597.78,8419.8,55667.18,64086.98,1
Special Nurse,42781.4,0.0,9537.17,11695.11,52318.57,64013.68,1
Special Nurse,55080.72,3357.44,4861.17,633.01,63299.33,63932.34,1
Licensed Vocational Nurse,45914.39,0.0,271.38,17689.42,46185.77,63875.19,1
Special Nurse,55639.61,0.0,8155.34,0.0,63794.95,63794.95,1
Special Nurse,46914.35,0.0,9312.21,7460.79,56226.56,63687.35,1
Special Nurse,44666.39,5280.32,4397.58,9303.06,54344.29,63647.35,1
Special Nurse,47234.21,0.0,7218.03,8930.65,54452.24,63382.89,1
Special Nurse,62690.24,0.0,0.0,626.94,62690.24,63317.18,1
Special Nurse,43965.08,0.0,7851.75,11493.37,51816.83,63310.2,1
Licensed Vocational Nurse,42380.76,2610.48,273.12,18023.03,45264.36,63287.39,1
Special Nurse,48199.69,0.0,6456.86,8563.88,54656.55,63220.43,1
Special Nurse,44172.3,3159.46,7610.7,8215.7,54942.46,63158.16,1
Special Nurse,60962.16,276.58,1910.48,0.0,63149.22,63149.22,1
Special Nurse,44241.19,0.0,7355.68,11425.38,51596.87,63022.25,1
Special Nurse,42760.88,0.0,8485.81,11576.54,51246.69,62823.23,1
Nurse Practitioner,45860.5,0.0,701.66,15999.9,46562.16,62562.06,1
Registered Nurse,44510.52,0.0,1482.0,16517.61,45992.52,62510.13,1
Nurse Practitioner,59432.86,0.0,2366.19,618.01,61799.05,62417.06,1
Nursing Supervisor,44300.66,0.0,7243.52,10560.85,51544.18,62105.03,1
Special Nurse,57267.05,2442.36,1662.16,613.72,61371.57,61985.29,1
Special Nurse,46845.64,962.96,4976.99,8696.36,52785.59,61481.95,1
Special Nurse,55850.37,719.89,4796.62,0.0,61366.88,61366.88,1
Licensed Vocational Nurse,41675.95,3383.52,1125.32,15145.17,46184.79,61329.96,1
Special Nurse,47057.47,0.0,5533.55,8680.27,52591.02,61271.29,1
Special Nurse,51210.0,0.0,1776.74,8272.01,52986.74,61258.75,1
Special Nurse,59884.12,0.0,1240.74,0.0,61124.86,61124.86,1
Registered Nurse,44715.01,0.0,257.94,15940.13,44972.95,60913.08,1
Special Nurse,56400.67,3120.79,613.5,601.34,60134.96,60736.3,1
Licensed Vocational Nurse,40408.62,1518.26,2935.72,15859.0,44862.6,60721.6,1
Registered Nurse,46166.81,0.0,1769.38,12686.33,47936.19,60622.52,1
Registered Nurse,45617.71,0.0,338.44,14655.83,45956.15,60611.98,1
Licensed Vocational Nurse,42516.91,0.0,602.62,17412.35,43119.53,60531.88,1
Nurse Practitioner,47692.45,0.0,1273.4,11449.86,48965.85,60415.71,1
Special Nurse,49848.14,2251.76,8227.51,0.0,60327.41,60327.41,1
Registered Nurse,0.0,0.0,45906.8,14396.19,45906.8,60302.99,1
Registered Nurse,46191.44,1040.36,2183.75,10818.76,49415.55,60234.31,1
Special Nurse,59050.88,0.0,1105.86,0.0,60156.74,60156.74,1
Special Nurse,42922.29,0.0,8361.56,8850.94,51283.85,60134.79,1
Special Nurse,46099.31,0.0,2652.05,11312.51,48751.36,60063.87,1
Special Nurse,54504.39,0.0,5503.48,0.0,60007.87,60007.87,1
Special Nurse,57948.87,106.05,1275.0,593.29,59329.92,59923.21,1
Special Nurse,48000.11,625.73,3447.63,7717.39,52073.47,59790.86,1
Licensed Vocational Nurse,46901.01,1069.65,250.0,11506.05,48220.66,59726.71,1
Special Nurse,42671.36,3349.57,6381.32,7159.81,52402.25,59562.06,1
Special Nurse,43218.3,0.0,7768.27,8515.6,50986.57,59502.17,1
Special Nurse,47723.55,1019.34,10010.15,587.56,58753.04,59340.6,1
Nursing Assistant,31842.1,470.36,13579.35,13410.12,45891.81,59301.93,1
Special Nurse,44654.97,0.0,5761.82,8772.69,50416.79,59189.48,1
Special Nurse,43499.4,0.0,7249.92,8407.72,50749.32,59157.04,1
Special Nurse,58414.1,0.0,0.0,584.1,58414.1,58998.2,1
Registered Nurse,23320.12,0.0,27825.11,7795.51,51145.23,58940.74,1
Special Nurse,49032.5,2138.34,7139.3,583.09,58310.14,58893.23,1
Registered Nurse,43292.92,66.75,0.0,15464.58,43359.67,58824.25,1
Special Nurse,55103.79,1026.13,2108.15,582.37,58238.07,58820.44,1
Registered Nurse,38602.4,3973.73,7506.44,8708.67,50082.57,58791.24,1
Special Nurse,44942.21,12396.08,1408.53,0.0,58746.82,58746.82,1
Nurse Practitioner,58081.53,0.0,0.0,580.85,58081.53,58662.38,1
Nursing Supervisor,39433.21,1177.5,7343.78,10678.28,47954.49,58632.77,1
Special Nurse,45203.4,91.79,4765.28,8317.65,50060.47,58378.12,1
Special Nurse,43059.6,0.0,7176.62,8110.2,50236.22,58346.42,1
Special Nurse,40427.98,2502.91,6980.59,8411.73,49911.48,58323.21,1
Special Nurse,45592.85,1383.53,2622.13,8483.42,49598.51,58081.93,1
Special Nurse,47869.38,0.0,4540.19,5612.1,52409.57,58021.67,1
Special Nurse,48961.51,2817.13,5579.58,573.57,57358.22,57931.79,1
Special Nurse,42477.6,0.0,7336.5,8101.53,49814.1,57915.63,1
Special Nurse,42491.03,0.0,7225.99,8145.94,49717.02,57862.96,1
Special Nurse,45976.99,0.0,1359.75,10330.67,47336.74,57667.41,1
Special Nurse,47080.2,0.0,2367.36,7877.01,49447.56,57324.57,1
Special Nurse,41227.82,152.8,7637.5,8298.81,49018.12,57316.93,1
Special Nurse,56973.44,0.0,0.0,0.0,56973.44,56973.44,1
Special Nurse,55600.17,0.0,1372.76,0.0,56972.93,56972.93,1
Special Nurse,51016.53,2037.08,3917.63,0.0,56971.24,56971.24,1
Special Nurse,42002.55,0.0,7000.43,7839.67,49002.98,56842.65,1
Special Nurse,29171.92,0.0,19391.32,8074.7,48563.24,56637.94,1
Special Nurse,41692.85,1282.32,7599.81,5964.56,50574.98,56539.54,1
Special Nurse,47051.42,0.0,9410.29,0.0,56461.71,56461.71,1
Registered Nurse,32614.14,2936.61,12046.2,8863.33,47596.95,56460.28,1
Special Nurse,38127.2,4322.57,8300.32,5564.63,50750.09,56314.72,1
Special Nurse,44851.14,0.0,2741.52,8706.11,47592.66,56298.77,1
Special Nurse,54235.87,0.0,1496.44,557.36,55732.31,56289.67,1
Special Nurse,41420.09,0.0,6900.78,7959.34,48320.87,56280.21,1
Special Nurse,46941.75,0.0,1769.97,7518.25,48711.72,56229.97,1
Special Nurse,55672.54,0.0,0.0,556.72,55672.54,56229.26,1
Special Nurse,41366.85,0.0,6894.44,7884.48,48261.29,56145.77,1
Special Nurse,39869.69,0.0,7974.61,8228.95,47844.3,56073.25,1
Special Nurse,53889.26,0.0,1571.48,554.6,55460.74,56015.34,1
Special Nurse,46533.79,0.0,1965.72,7456.33,48499.51,55955.84,1
Nursing Assistant,29467.72,0.0,13814.95,12513.97,43282.67,55796.64,1
Nursing Supervisor,42233.5,0.0,4223.35,9336.11,46456.85,55792.96,1
Registered Nurse,45885.3,0.0,0.0,9752.26,45885.3,55637.56,1
Registered Nurse,40402.41,0.0,550.0,14579.61,40952.41,55532.02,1
Special Nurse,41198.23,0.0,6591.33,7644.5,47789.56,55434.06,1
Special Nurse,51027.36,844.82,3004.46,548.78,54876.64,55425.42,1
Registered Nurse,40671.0,0.0,0.0,14568.7,40671.0,55239.7,1
Registered Nurse,39011.48,1247.13,2289.77,12467.18,42548.38,55015.56,1
Special Nurse,36683.64,1186.92,8776.92,8346.45,46647.48,54993.93,1
Special Nurse,53360.6,752.85,332.04,544.46,54445.49,54989.95,1
Special Nurse,45406.66,1634.79,7331.39,543.76,54372.84,54916.6,1
Special Nurse,45387.16,1227.62,7547.09,541.62,54161.87,54703.49,1
Special Nurse,47236.64,0.0,575.2,6887.17,47811.84,54699.01,1
Nurse Midwife,49305.25,0.0,4492.51,537.97,53797.76,54335.73,1
Special Nurse,38298.46,0.0,7978.89,8043.85,46277.35,54321.2,1
Special Nurse,43786.49,0.0,2536.56,7881.95,46323.05,54205.0,1
Registered Nurse,44726.3,0.0,0.0,9472.62,44726.3,54198.92,1
Special Nurse,36565.83,3130.64,6911.7,7439.51,46608.17,54047.68,1
Special Nurse,52428.53,1029.78,0.0,534.59,53458.31,53992.9,1
Special Nurse,40925.87,0.0,4757.29,8221.74,45683.16,53904.9,1
Special Nurse,36856.77,873.96,8106.8,7958.93,45837.53,53796.46,1
Special Nurse,43556.55,4452.87,5137.07,531.46,53146.49,53677.95,1
Special Nurse,43429.35,0.0,2668.8,7480.86,46098.15,53579.01,1
Nursing Supervisor,39942.92,0.0,4402.24,9108.0,44345.16,53453.16,1
Nursing Assistant,34392.07,2198.15,2317.58,14480.32,38907.8,53388.12,1
Special Nurse,43750.1,0.0,1288.28,7976.98,45038.38,53015.36,1
Licensed Vocational Nurse,30023.71,8359.92,601.66,13881.97,38985.29,52867.26,1
Special Nurse,40056.05,11529.58,1250.08,0.0,52835.71,52835.71,1
Special Nurse,37344.48,0.0,7551.65,7852.42,44896.13,52748.55,1
Special Nurse,45943.61,1531.17,4712.14,521.87,52186.92,52708.79,1
Special Nurse,34861.69,0.0,8083.95,9591.3,42945.64,52536.94,1
Special Nurse,49188.15,1558.92,1783.44,0.0,52530.51,52530.51,1
Nurse Practitioner,45984.39,1115.04,4888.04,519.85,51987.47,52507.32,1
Special Nurse,35815.95,0.0,7111.8,9543.81,42927.75,52471.56,1
Special Nurse,44947.05,1584.01,2369.15,3440.22,48900.21,52340.43,1
Special Nurse,51668.7,0.0,116.53,517.84,51785.23,52303.07,1
Special Nurse,44929.46,0.0,7337.36,0.0,52266.82,52266.82,1
Special Nurse,35572.96,0.0,9013.18,7655.47,44586.14,52241.61,1
Special Nurse,41871.03,989.0,1846.44,7410.19,44706.47,52116.66,1
Special Nurse,39475.49,0.0,4639.74,7861.84,44115.23,51977.07,1
Special Nurse,39923.5,3064.82,1556.19,7128.94,44544.51,51673.45,1
Nurse Practitioner,38539.68,0.0,3334.55,9777.84,41874.23,51652.07,1
Special Nurse,39903.6,4551.33,6498.26,509.5,50953.19,51462.69,1
Special Nurse,35875.05,0.0,5994.8,9421.02,41869.85,51290.87,1
Special Nurse,16884.09,0.0,26618.75,7784.2,43502.84,51287.04,1
Special Nurse,39153.13,0.0,4463.19,7512.72,43616.32,51129.04,1
Special Nurse,38975.34,0.0,4361.04,7622.73,43336.38,50959.11,1
Special Nurse,41151.84,0.0,2294.75,7434.96,43446.59,50881.55,1
Special Nurse,37697.31,0.0,5501.06,7663.71,43198.37,50862.08,1
Special Nurse,50342.45,0.0,6.46,503.49,50348.91,50852.4,1
Special Nurse,42584.93,0.0,1012.38,7197.95,43597.31,50795.26,1
Registered Nurse,36112.74,113.53,6990.6,7414.47,43216.87,50631.34,1
Special Nurse,40944.3,2941.98,5690.87,998.96,49577.15,50576.11,1
Special Nurse,45322.96,127.97,1634.11,3380.8,47085.04,50465.84,1
Registered Nurse,37753.34,2678.15,1202.04,8830.81,41633.53,50464.34,1
Nursing Assistant,29495.8,11060.57,2523.33,7381.36,43079.7,50461.06,1
Licensed Vocational Nurse,35897.25,0.0,250.0,14288.47,36147.25,50435.72,1
Special Nurse,49932.34,0.0,0.0,499.31,49932.34,50431.65,1
Special Nurse,40253.71,741.83,1703.28,7665.05,42698.82,50363.87,1
Special Nurse,49682.56,0.0,9.69,496.93,49692.25,50189.18,1
Nurse Practitioner,37366.5,0.0,1125.0,11691.99,38491.5,50183.49,1
Nursing Assistant,28453.0,1544.1,7956.39,11987.74,37953.49,49941.23,1
Special Nurse,40659.94,136.02,2259.12,6731.55,43055.08,49786.63,1
Special Nurse,48459.67,0.0,731.72,491.91,49191.39,49683.3,1
Special Nurse,37997.51,0.0,2522.6,9156.11,40520.11,49676.22,1
Special Nurse,37494.8,8966.19,2717.81,491.79,49178.8,49670.59,1
Special Nurse,34734.26,4648.92,1424.42,8853.78,40807.6,49661.38,1
Special Nurse,34288.09,958.75,6733.99,7472.62,41980.83,49453.45,1
Special Nurse,47074.69,0.0,2351.26,0.0,49425.95,49425.95,1
Special Nurse,39077.18,0.0,2935.75,7205.68,42012.93,49218.61,1
Special Nurse,40761.6,0.0,1400.05,7036.5,42161.65,49198.15,1
Licensed Vocational Nurse,30411.94,3318.29,2613.24,12805.55,36343.47,49149.02,1
Public Health Nurse,35484.86,0.0,0.0,12968.91,35484.86,48453.77,1
Special Nurse,39062.08,3508.66,5385.48,479.57,47956.22,48435.79,1
Special Nurse,36807.6,0.0,4370.44,7232.15,41178.04,48410.19,1
Licensed Vocational Nurse,32486.0,594.25,250.0,14980.04,33330.25,48310.29,1
Special Nurse,41439.24,5585.26,1278.01,0.0,48302.51,48302.51,1
Special Nurse,47823.9,0.0,0.0,478.28,47823.9,48302.18,1
Special Nurse,39749.68,5542.53,0.0,2957.46,45292.21,48249.67,1
Special Nurse,41844.1,0.0,103.72,6230.83,41947.82,48178.65,1
Registered Nurse,32672.3,2422.88,5559.0,7458.39,40654.18,48112.57,1
Special Nurse,41930.41,1356.87,4284.1,475.71,47571.38,48047.09,1
Special Nurse,40284.97,0.0,522.51,7204.85,40807.48,48012.33,1
Special Nurse,33123.9,254.84,7215.62,7340.99,40594.36,47935.35,1
Special Nurse,38476.75,0.0,2486.13,6956.99,40962.88,47919.87,1
Special Nurse,38646.47,186.03,1868.94,7178.73,40701.44,47880.17,1
Special Nurse,40803.96,3027.07,3559.31,473.9,47390.34,47864.24,1
Special Nurse,40573.05,3189.51,4081.69,0.0,47844.25,47844.25,1
Special Nurse,30948.11,1020.01,7043.22,8817.89,39011.34,47829.23,1
Nurse Practitioner,40768.51,0.0,865.6,6187.1,41634.11,47821.21,1
Special Nurse,40009.27,0.0,824.93,6885.59,40834.2,47719.79,1
Special Nurse,39308.7,0.0,1610.82,6703.19,40919.52,47622.71,1
Special Nurse,39665.99,0.0,676.67,7103.72,40342.66,47446.38,1
Special Nurse,40685.7,0.0,276.53,6420.23,40962.23,47382.46,1
Registered Nurse,32091.0,2422.88,5608.19,7033.32,40122.07,47155.39,1
Registered Nurse,33891.6,113.53,4420.4,8653.85,38425.53,47079.38,1
Special Nurse,37797.59,1629.71,899.98,6727.25,40327.28,47054.53,1
Special Nurse,40370.22,0.0,5843.81,462.16,46214.03,46676.19,1
Special Nurse,40462.23,0.0,0.0,6076.88,40462.23,46539.11,1
Special Nurse,36513.35,511.92,2169.55,6923.18,39194.82,46118.0,1
Special Nurse,38329.83,0.0,7249.69,455.83,45579.52,46035.35,1
Registered Nurse,32034.39,1174.95,6001.45,6783.61,39210.79,45994.4,1
Nurse Practitioner,44424.96,0.0,1102.79,455.3,45527.75,45983.05,1
Special Nurse,39621.78,0.0,6319.31,0.0,45941.09,45941.09,1
Special Nurse,37086.92,0.0,138.1,8681.06,37225.02,45906.08,1
Special Nurse,39121.02,0.0,398.85,6261.43,39519.87,45781.3,1
Registered Nurse,32316.42,0.0,1256.7,12071.14,33573.12,45644.26,1
Special Nurse,32956.22,0.0,6075.03,6552.72,39031.25,45583.97,1
Registered Nurse,31272.32,5562.86,5713.66,3034.45,42548.84,45583.29,1
Nurse Practitioner,45538.45,0.0,31.15,0.0,45569.6,45569.6,1
Special Nurse,44933.46,0.0,0.0,449.37,44933.46,45382.83,1
Special Nurse,41743.0,1104.89,2056.69,449.06,44904.58,45353.64,1
Special Nurse,43797.51,498.0,23.24,957.14,44318.75,45275.89,1
Special Nurse,32978.1,0.0,5583.63,6676.72,38561.73,45238.45,1
Registered Nurse,32027.5,658.83,750.73,11731.42,33437.06,45168.48,1
Special Nurse,37127.94,0.0,7587.52,447.18,44715.46,45162.64,1
Special Nurse,38580.15,0.0,6128.51,447.07,44708.66,45155.73,1
Special Nurse,33730.25,0.0,4792.98,6631.96,38523.23,45155.19,1
Special Nurse,31741.35,0.0,5290.27,8123.54,37031.62,45155.16,1
Special Nurse,44901.26,0.0,201.64,0.0,45102.9,45102.9,1
Special Nurse,34756.56,0.0,3370.43,6865.85,38126.99,44992.84,1
Special Nurse,36950.28,0.0,1031.69,6955.42,37981.97,44937.39,1
Special Nurse,41535.68,0.0,2955.77,444.97,44491.45,44936.42,1
Special Nurse,42093.68,831.51,1531.46,444.58,44456.65,44901.23,1
Special Nurse,31808.58,527.26,5591.6,6940.06,37927.44,44867.5,1
Special Nurse,43416.15,0.0,1404.78,0.0,44820.93,44820.93,1
Special Nurse,32000.38,0.0,5995.02,6695.3,37995.4,44690.7,1
Licensed Vocational Nurse,29845.1,772.53,250.0,13782.88,30867.63,44650.51,1
Special Nurse,37042.28,0.0,901.28,6659.03,37943.56,44602.59,1
Special Nurse,39110.23,56.63,1097.43,4250.21,40264.29,44514.5,1
Special Nurse,31807.66,0.0,6796.53,5859.98,38604.19,44464.17,1
Nursing Supervisor,28038.93,4183.21,4571.35,7576.21,36793.49,44369.7,1
Special Nurse,36268.77,0.0,24.73,8028.91,36293.5,44322.41,1
Nursing Supervisor,33215.31,0.0,3611.0,7495.63,36826.31,44321.94,1
Special Nurse,31064.48,0.0,5108.76,8093.55,36173.24,44266.79,1
Special Nurse,40727.25,1163.87,1785.33,436.75,43676.45,44113.2,1
Nurse Practitioner,43633.04,0.0,0.0,436.33,43633.04,44069.37,1
Special Nurse,40736.65,1628.24,1092.69,434.57,43457.58,43892.15,1
Public Health Nurse,32158.61,0.0,0.0,11568.28,32158.61,43726.89,1
Special Nurse,36143.1,0.0,1204.79,6315.28,37347.89,43663.17,1
Special Nurse,39662.7,1260.85,2230.7,431.55,43154.25,43585.8,1
Special Nurse,39497.43,1723.49,1869.3,430.91,43090.22,43521.13,1
Special Nurse,31871.6,0.0,5182.67,6260.76,37054.27,43315.03,1
Special Nurse,41113.87,0.0,1668.6,427.81,42782.47,43210.28,1
Registered Nurse,31305.75,0.0,4955.84,6902.16,36261.59,43163.75,1
Special Nurse,36054.76,0.0,242.58,6710.42,36297.34,43007.76,1
Special Nurse,36313.7,0.0,238.27,6416.25,36551.97,42968.22,1
Special Nurse,35974.82,0.0,418.47,6562.75,36393.29,42956.04,1
Licensed Vocational Nurse,30289.71,0.0,248.62,12333.78,30538.33,42872.11,1
Nurse Practitioner,40875.65,0.0,1555.5,424.34,42431.15,42855.49,1
Special Nurse,33602.8,0.0,2398.88,6619.89,36001.68,42621.57,1
Special Nurse,37553.25,33.83,4548.61,421.35,42135.69,42557.04,1
Special Nurse,40957.0,0.0,1144.37,421.01,42101.37,42522.38,1
Special Nurse,40879.86,0.0,1178.99,420.59,42058.85,42479.44,1
Special Nurse,39667.3,1115.65,1649.45,0.0,42432.4,42432.4,1
Special Nurse,27241.31,989.1,7619.06,6579.95,35849.47,42429.42,1
Special Nurse,37747.57,0.0,4081.31,418.28,41828.88,42247.16,1
Nurse Practitioner,34129.9,0.0,0.0,7959.22,34129.9,42089.12,1
Special Nurse,36363.27,0.0,5224.72,415.89,41587.99,42003.88,1
Nursing Supervisor,33904.68,0.0,899.76,6907.06,34804.44,41711.5,1
Special Nurse,37184.49,0.0,4108.09,401.57,41292.58,41694.15,1
Registered Nurse,31938.6,2276.18,1449.01,6022.24,35663.79,41686.03,1
Special Nurse,41574.08,0.0,0.0,0.0,41574.08,41574.08,1
Nurse Practitioner,33724.63,0.0,0.0,7754.48,33724.63,41479.11,1
Special Nurse,32179.89,0.0,3473.13,5806.02,35653.02,41459.04,1
Special Nurse,29997.51,0.0,5355.38,6062.85,35352.89,41415.74,1
Special Nurse,39872.4,0.0,1117.25,409.89,40989.65,41399.54,1
Special Nurse,29701.59,0.0,4117.82,7559.99,33819.41,41379.4,1
Special Nurse,28577.67,323.54,6325.03,6147.1,35226.24,41373.34,1
Registered Nurse,31895.55,878.69,1558.04,6908.86,34332.28,41241.14,1
Registered Nurse,27642.61,0.0,4064.77,9528.15,31707.38,41235.53,1
Special Nurse,37032.11,1341.3,2449.72,408.23,40823.13,41231.36,1
Special Nurse,32769.58,0.0,2642.5,5696.77,35412.08,41108.85,1
Special Nurse,30573.79,0.0,4434.88,6024.35,35008.67,41033.02,1
Special Nurse,28361.73,0.0,5113.09,7496.27,33474.82,40971.09,1
Special Nurse,30090.4,0.0,4456.51,6331.41,34546.91,40878.32,1
Special Nurse,39338.3,0.0,1077.39,404.15,40415.69,40819.84,1
Special Nurse,40815.32,0.0,3.76,0.0,40819.08,40819.08,1
Special Nurse,29636.25,59.92,5011.3,6102.56,34707.47,40810.03,1
Special Nurse,28075.94,0.0,6278.33,6362.85,34354.27,40717.12,1
Registered Nurse,30320.1,0.0,3902.8,6347.04,34222.9,40569.94,1
Special Nurse,29076.9,0.0,4846.19,6595.9,33923.09,40518.99,1
Special Nurse,32733.69,0.0,1488.62,6242.03,34222.31,40464.34,1
Special Nurse,30891.97,0.0,3251.39,6192.52,34143.36,40335.88,1
Special Nurse,28958.6,0.0,4184.16,7172.93,33142.76,40315.69,1
Special Nurse,30642.9,0.0,3277.63,6270.51,33920.53,40191.04,1
Special Nurse,31461.92,1054.52,1971.71,5691.82,34488.15,40179.97,1
Special Nurse,26557.75,0.0,6344.76,7212.17,32902.51,40114.68,1
Special Nurse,29276.55,0.0,4879.44,5932.1,34155.99,40088.09,1
Special Nurse,28799.88,0.0,4914.5,6330.11,33714.38,40044.49,1
Special Nurse,32393.83,0.0,1288.68,6249.84,33682.51,39932.35,1
Special Nurse,29755.4,0.0,3985.09,6114.73,33740.49,39855.22,1
Special Nurse,30083.98,1166.92,8199.47,394.49,39450.37,39844.86,1
Registered Nurse,27043.39,2450.98,1120.12,9228.7,30614.49,39843.19,1
Nurse Practitioner,39343.96,0.0,80.36,394.25,39424.32,39818.57,1
Special Nurse,34540.02,1265.94,3606.84,394.09,39412.8,39806.89,1
Special Nurse,39375.35,0.0,0.0,393.78,39375.35,39769.13,1
Nurses Staffing Assistant,28652.52,207.81,1346.47,9558.62,30206.8,39765.42,1
Registered Nurse,30308.53,0.0,1154.61,8229.05,31463.14,39692.19,1
Registered Nurse,30533.67,1422.09,1375.05,6343.62,33330.81,39674.43,1
Special Nurse,33514.93,0.0,5714.17,392.3,39229.1,39621.4,1
Special Nurse,23630.45,6400.02,3949.07,5632.07,33979.54,39611.61,1
Special Nurse,38725.58,50.84,340.67,391.19,39117.09,39508.28,1
